Lake_Year,Lake,Year,Item #,Identity,Group,Length,Sex,Weight,Well_ID,d13C,C ug,d15N,N ug,collectiondate,old_Lake_Year,Identity_old
Trout_2009,Trout,2009,TRT8 B,Odonata_dragon,Aquatic invertebrate,NA,NA,1,B5,-37.129784681437364,481.36656734766575,9.122951845287751,98.90053552513184,NA,NA,Odonata_dragon
Trout_2009,Trout,2009,TRT8 C,Odonata_dragon,Aquatic invertebrate,NA,NA,1.0169999999999999,B6,-33.90826922008221,484.99390891458694,8.431059247294082,110.33145713902755,NA,NA,Odonata_dragon
Trout_2009,Trout,2009,TRT10,Trichoptera,Aquatic invertebrate,NA,NA,0.52300000000000002,B8,-28.214696470553232,233.06239647629687,8.241580670363627,54.303788405747234,NA,NA,Trichoptera
Trout_2009,Trout,2009,TRT3 A,Macrophyte 1,Aquatic plant,NA,NA,2.0670000000000002,A5,-33.68742090534918,772.506625679843,10.97805223449101,63.952518538919264,NA,NA,Macrophyte 1
Trout_2009,Trout,2009,TRT3 B,Macrophyte 1,Aquatic plant,NA,NA,2.0409999999999999,A6,-29.16569718684004,795.1977274603256,9.940151483339202,71.62395370781357,NA,NA,Macrophyte 1
Trout_2009,Trout,2009,TRT4 A,Macrophyte 2,Aquatic plant,NA,NA,2.1179999999999999,A7,-16.28832803237125,944.4503037207288,8.43314165757892,78.11536323055692,NA,NA,Macrophyte 2
Trout_2009,Trout,2009,TRT4 B,Macrophyte 2,Aquatic plant,NA,NA,2.367,A8,-18.16979255762702,1008.6331896846297,8.804352651334577,78.65280959343933,NA,NA,Macrophyte 2
Trout_2009,Trout,2009,TRT7,Bivalvia,Bivalve,NA,NA,1.1879999999999999,B3,-20.63319294061846,157.37320130379342,8.4280981645506845,18.670275354181392,NA,NA,Bivalvia
Trout_2009,Trout,2009,TRT11,Procambarus clarkii,Crayfish,39.9,F,1.22,B9,-30.68963874155213,567.6296715073526,9.82657884624866,170.2730242162598,NA,NA,Procambarus clarkii
Trout_2009,Trout,2009,TRT12,Procambarus clarkii,Crayfish,53.5,M,1.224,B10,-32.892613386505175,565.2558238238706,9.332784806389833,176.27321346714174,NA,NA,Procambarus clarkii
Trout_2009,Trout,2009,TRT13,Micropterus salmoides,Fish,48,NA,1.157,B11,-33.034932700038446,510.3048411276009,13.70667510679505,146.28323547302065,NA,NA,Micropterus salmoides
Trout_2009,Trout,2009,TRT14,Micropterus salmoides,Fish,54,NA,1.1259999999999999,B12,-34.27919701167312,511.506611525404,14.543295755768884,153.9144464907781,NA,NA,Micropterus salmoides
Trout_2009,Trout,2009,TRT15,Micropterus salmoides,Fish,65,NA,1.204,C1,-33.74048815407184,555.747661858922,14.600504204417025,171.90933069036524,NA,NA,Micropterus salmoides
Trout_2009,Trout,2009,TRT16,Micropterus salmoides,Fish,70,NA,1.1339999999999999,C2,-34.30108942317487,539.0592091808298,14.592363833141631,163.18330555497374,NA,NA,Micropterus salmoides
Trout_2009,Trout,2009,TRT17,Micropterus salmoides,Fish,81,NA,1.3260000000000001,C3,-34.13716476378375,612.4901241041039,15.024532819880907,188.8226080080542,NA,NA,Micropterus salmoides
Trout_2009,Trout,2009,TRT18,Micropterus salmoides,Fish,84,NA,1.3069999999999999,C4,-34.41349189664432,619.5312083991155,15.703003002750783,188.27688244699215,NA,NA,Micropterus salmoides
Trout_2009,Trout,2009,TRT5 A,Bellayma chinesis,Gastropod,NA,NA,1.23,A9,-29.715242766739593,395.91283507135574,10.001507637788567,81.48967515083736,NA,NA,Bellayma chinesis
Trout_2009,Trout,2009,TRT5 B,Bellayma chinesis,Gastropod,NA,NA,1.1779999999999999,A10,-30.721366849706072,437.61433344018883,9.913239023540763,106.52070576517737,NA,NA,Bellayma chinesis
Trout_2009,Trout,2009,TRT5 C,Bellayma chinesis,Gastropod,NA,NA,1.0189999999999999,A11,-30.16728108859468,383.5774467216702,10.768622011012885,97.81208481140072,NA,NA,Bellayma chinesis
Trout_2009,Trout,2009,TRT5 D,Bellayma chinesis,Gastropod,NA,NA,1.075,A12,-27.869765050876143,427.83542137758934,10.398341664611118,117.95429239438282,NA,NA,Bellayma chinesis
Trout_2009,Trout,2009,TRT6 A,Gastropoda,Gastropod,NA,NA,0.91,B1,-25.755028808500196,389.7491319062071,9.904718184232689,94.54695022247748,NA,NA,Gastropoda
Trout_2009,Trout,2009,TRT6 B,Gastropoda,Gastropod,NA,NA,1.2829999999999999,B2,-25.541894093542243,497.06429422058125,9.397205933919658,108.6982235907385,NA,NA,Gastropoda
Trout_2009,Trout,2009,TRT1 A,Detritus,Terrestrial plant,NA,NA,2.0169999999999999,A1,-26.980560498336885,989.1513121930263,2.362564470855849,29.936446909892616,NA,NA,Detritus
Trout_2009,Trout,2009,TRT1 B,Detritus,Terrestrial plant,NA,NA,2.069,A2,-27.688643899498185,1006.4728441402515,5.779703180652672,27.068235660569307,NA,NA,Detritus
Walsh_2012,Walsh,2012,WA50,Chara,Algae,NA,NA,NA,NA,-23.65648433690917,744.3352296987555,-0.05033073801938854,61.81147854866941,NA,NA,Chara
Walsh_2012,Walsh,2012,Wa13,Periphyton,Algae,NA,NA,NA,NA,-31.82198570207338,NA,1.6973487646308645,NA,NA,NA,Periphyton
Walsh_2012,Walsh,2012,Wa27,Periphyton,Algae,NA,NA,NA,NA,-22.744241980833877,NA,0.7843652358916062,NA,NA,NA,Periphyton
Walsh_2012,Walsh,2012,Wal5,Periphyton,Algae,NA,NA,NA,NA,-19.071828915581282,NA,1.7327303993883363,NA,NA,NA,Periphyton
Walsh_2012,Walsh,2012,Wal7,Periphyton,Algae,NA,NA,NA,NA,-17.243751262591484,NA,1.5161816548962388,NA,NA,NA,Periphyton
Walsh_2012,Walsh,2012,WA64,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-30.182162132099098,528.842093414419,3.6716399962456863,113.1140971231268,NA,NA,Chironomidae
Walsh_2012,Walsh,2012,WA65,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-30.161797216918185,528.842093414419,3.284992641165082,113.1140971231268,NA,NA,Chironomidae
Walsh_2012,Walsh,2012,WA66,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-30.06175405637105,539.2998851496865,3.545340795595216,115.05883968121876,NA,NA,Chironomidae
Walsh_2012,Walsh,2012,WA94,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-30.73126722190694,481.67132365008473,2.478331538750693,112.14073700153618,NA,NA,Chironomidae
Walsh_2012,Walsh,2012,WA68,Ephemeroptera,Aquatic invertebrate,NA,NA,NA,NA,-33.33421286460742,528.842093414419,2.5117921931332488,97.166124660464,NA,NA,Ephemeroptera
Walsh_2012,Walsh,2012,WA92,Ephemeroptera,Aquatic invertebrate,NA,NA,NA,NA,-27.88131169369485,581.0415919245905,3.1491000215630134,108.2407042315428,NA,NA,Ephemeroptera
Walsh_2012,Walsh,2012,WA93,Ephemeroptera,Aquatic invertebrate,NA,NA,NA,NA,-27.854152681339944,614.3318992330904,3.2460988109544706,116.03022211772011,NA,NA,Ephemeroptera
Walsh_2012,Walsh,2012,WA60,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-25.27815961230558,429.0468893506245,2.933202021622344,84.1228504130689,NA,NA,Gammaridae
Walsh_2012,Walsh,2012,WA61,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-25.222690690479446,379.37599666035646,2.6893952552222937,73.86536088010986,NA,NA,Gammaridae
Walsh_2012,Walsh,2012,WA62,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-25.209120413047714,449.0705204033553,2.8686437783445418,88.18646834957025,NA,NA,Gammaridae
Walsh_2012,Walsh,2012,WA88,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-23.812091279427822,401.5937968707332,2.7094036906828127,78.95305337617448,NA,NA,Gammaridae
Walsh_2012,Walsh,2012,WA57,Odonata_damsel,Aquatic invertebrate,NA,NA,NA,NA,-25.295664963828187,516.2809345901641,4.404303155655674,115.05883968121876,NA,NA,Odonata_damsel
Walsh_2012,Walsh,2012,WA58,Odonata_damsel,Aquatic invertebrate,NA,NA,NA,NA,-26.77930522287764,524.6564718356593,4.625191879377496,117.00094532585835,NA,NA,Odonata_damsel
Walsh_2012,Walsh,2012,WA59,Odonata_damsel,Aquatic invertebrate,NA,NA,NA,NA,-28.754706638104395,506.85161148627014,4.50758056968013,117.97100930563352,NA,NA,Odonata_damsel
Walsh_2012,Walsh,2012,WA52,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-26.214400269645697,519.422432008471,2.6119314214333564,128.59820401119626,NA,NA,Odonata_dragon
Walsh_2012,Walsh,2012,WA56,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-28.378188187898576,468.010485902188,4.192712563847477,117.00094532585835,NA,NA,Odonata_dragon
Walsh_2012,Walsh,2012,WA53,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-25.43808969208684,534.0721075341298,3.1690272938776,127.63539154341507,NA,NA,Odonata_dragon
Walsh_2012,Walsh,2012,WA54,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-22.65729339568356,470.1131373098461,4.14299243765871,116.03022211772011,NA,NA,Odonata_dragon
Walsh_2012,Walsh,2012,WA55,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-24.629199635994908,530.9343674428019,4.057364729194597,132.44286159868994,NA,NA,Odonata_dragon
Walsh_2012,Walsh,2012,WA90,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-25.469751193415107,462.7522918301349,4.540426815042569,110.19203907326568,NA,NA,Odonata_dragon
Walsh_2012,Walsh,2012,WA51,Trichoptera,Aquatic invertebrate,NA,NA,NA,NA,-24.83872544834839,511.0433163563291,3.854607310327577,85.70997099135658,NA,NA,Trichoptera
Walsh_2012,Walsh,2012,WA98,Trichoptera,Aquatic invertebrate,NA,NA,NA,NA,-24.472161234685824,478.52016453383186,3.919426874342495,80.84408435903497,NA,NA,Trichoptera
Walsh_2012,Walsh,2012,WA50,Trichoptera,Aquatic invertebrate,NA,NA,NA,NA,-34.808019753086704,534.0721075341298,3.125405799613358,86.10648744458327,NA,NA,Trichoptera
Walsh_2012,Walsh,2012,WA49,Trichoptera,Aquatic invertebrate,NA,NA,NA,NA,-37.82098957319037,602.8986887449857,3.347271521549326,76.95992345623158,NA,NA,Trichoptera
Walsh_2012,Walsh,2012,WA43,Ceratophyllum demersum,Aquatic plant,NA,NA,NA,NA,-27.14458818303845,663.9135598549115,1.22863957461921,50.21537833210482,NA,NA,Ceratophyllum demersum
Walsh_2012,Walsh,2012,WA52,Ceratophyllum demersum,Aquatic plant,NA,NA,NA,NA,-23.491751428839386,1007.995316237448,0.9326585103792935,75.12414720148222,NA,NA,Ceratophyllum demersum
Walsh_2012,Walsh,2012,WA44,Isoetes,Aquatic plant,NA,NA,NA,NA,-28.0055707256093,608.6262300493164,1.3996676981149971,57.56656276448451,NA,NA,Isoetes
Walsh_2012,Walsh,2012,WA54,Potamogeton,Aquatic plant,NA,NA,NA,NA,-22.64762855200336,1240.8790814565882,-2.051844770370154,100.73138352330632,NA,NA,Potamogeton
Walsh_2012,Walsh,2012,WA45,Potamogeton,Aquatic plant,NA,NA,NA,NA,-17.52152873230621,1173.2669954336923,2.596058528025476,114.25840168716678,NA,NA,Potamogeton
Walsh_2012,Walsh,2012,WA49,Potamogeton,Aquatic plant,NA,NA,NA,NA,-15.914893673373873,1161.9808834025332,1.3969118877271154,72.47319582169152,NA,NA,Potamogeton
Walsh_2012,Walsh,2012,WA53,Potamogeton,Aquatic plant,NA,NA,NA,NA,-15.591189746466464,1139.3937184596352,2.5933329422846736,62.11511913219772,NA,NA,Potamogeton
Walsh_2012,Walsh,2012,WA46,Utricularia,Aquatic plant,NA,NA,NA,NA,-26.635550703845116,1001.1806192826826,3.091152171713306,62.01389919971451,NA,NA,Utricularia
Walsh_2012,Walsh,2012,WA48,Utricularia,Aquatic plant,NA,NA,NA,NA,-29.75672632104688,882.7743326103616,2.795201332120469,73.9000931902438,NA,NA,Utricularia
Walsh_2012,Walsh,2012,WA42,Cottidae spp.,Fish,56,NA,NA,NA,-24.959044187223313,548.70424886722,2.3545593756414416,160.94158703971593,NA,NA,Cottidae
Walsh_2012,Walsh,2012,WA43,Cottidae spp.,Fish,98,NA,NA,NA,-27.43392739731263,480.62102673816656,6.61370772715452,147.7160154105701,NA,NA,Cottidae
Walsh_2012,Walsh,2012,WA44,Cottidae spp.,Fish,92,NA,NA,NA,-30.43547041268604,536.163486960851,6.377543694919692,161.8813265147889,NA,NA,Cottidae
Walsh_2012,Walsh,2012,WA11,Micropterus salmoides,Fish,87,NA,NA,NA,-26.29689392825947,556.013744211552,7.928123316775381,174.9684601876855,NA,NA,Micropterus salmoides
Walsh_2012,Walsh,2012,WA13,Micropterus salmoides,Fish,137,NA,NA,NA,-26.74739259187465,522.5631242852825,8.370181488114484,164.6965895698292,NA,NA,Micropterus salmoides
Walsh_2012,Walsh,2012,WA15,Micropterus salmoides,Fish,234,NA,NA,NA,-26.47563959435357,530.9343674428019,9.491611538228357,168.44104444613296,NA,NA,Micropterus salmoides
Walsh_2012,Walsh,2012,WA16,Micropterus salmoides,Fish,177,NA,NA,NA,-24.266386189125797,534.0721075341298,8.696396124855683,168.44104444613296,NA,NA,Micropterus salmoides
Walsh_2012,Walsh,2012,WA19,Micropterus salmoides,Fish,289,NA,NA,NA,-28.008401767539738,527.7958222099783,8.612138949921173,169.37551009430118,NA,NA,Micropterus salmoides
Walsh_2012,Walsh,2012,WA1,Micropterus salmoides,Fish,33,NA,NA,NA,-27.698380612138553,538.2545085469076,6.5390413625546655,153.39993901806108,NA,NA,Micropterus salmoides juv
Walsh_2012,Walsh,2012,WA2,Micropterus salmoides,Fish,30,NA,NA,NA,-27.70694276019452,524.6564718356593,6.722652970783142,150.56094374194947,NA,NA,Micropterus salmoides juv
Walsh_2012,Walsh,2012,WA3,Micropterus salmoides,Fish,30,NA,NA,NA,-27.26028850493851,498.4639076581763,6.919993609341722,144.86515402392283,NA,NA,Micropterus salmoides juv
Walsh_2012,Walsh,2012,WA4,Micropterus salmoides,Fish,27,NA,NA,NA,-27.83431954981845,490.0704783794478,6.652944587943546,140.10053381224895,NA,NA,Micropterus salmoides juv
Walsh_2012,Walsh,2012,WA5,Micropterus salmoides,Fish,30,NA,NA,NA,-27.196705065116166,471.1643288234259,6.269466605809999,136.27697153237418,NA,NA,Micropterus salmoides juv
Walsh_2012,Walsh,2012,WA23,Perca flavescens,Fish,212,NA,NA,NA,-24.105315398260196,541.390369974746,7.436137171272339,174.03794990969587,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA24,Perca flavescens,Fish,202,NA,NA,NA,-24.81934959234345,520.469418894241,7.858555206342714,166.57013546470725,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA25,Perca flavescens,Fish,267,NA,NA,NA,-24.674373607021728,490.0704783794478,7.778618651228943,158.11841324431856,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA26,Perca flavescens,Fish,217,NA,NA,NA,-28.934092422777667,516.2809345901641,7.114557480540685,164.6965895698292,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA27,Perca flavescens,Fish,188,NA,NA,NA,-23.654959529399985,489.02089714885904,7.378279366603031,156.23300123890482,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA28,Perca flavescens,Fish,208,NA,NA,NA,-27.774160450668575,522.5631242852825,7.3244099819411925,166.57013546470725,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA29,Perca flavescens,Fish,212,NA,NA,NA,-23.615568036776633,502.6584752535526,8.044653881333124,160.94158703971593,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA30,Perca flavescens,Fish,181,NA,NA,NA,-25.29171276112444,519.422432008471,6.717214258326168,165.63369213144978,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA31,Perca flavescens,Fish,210,NA,NA,NA,-29.77008348088186,512.0910189234284,7.088226067901715,162.82040676149873,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA32,Perca flavescens,Fish,242,NA,NA,NA,-29.08140896687982,486.9214663071829,7.016741678277953,155.28930639365333,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA33,Perca flavescens,Fish,236,NA,NA,NA,-27.47962551135205,512.0910189234284,7.384365911077991,163.7588277798455,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA34,Perca flavescens,Fish,207,NA,NA,NA,-22.887743762097397,497.41504210891685,7.002261034971868,159.0601304044808,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA35,Perca flavescens,Fish,209,NA,NA,NA,-29.145596736567533,529.8882751586935,7.169156774656497,169.37551009430118,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA36,Perca flavescens,Fish,258,NA,NA,NA,-23.20052207267526,501.6099675449577,7.620124477448986,160.94158703971593,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA37,Perca flavescens,Fish,212,NA,NA,NA,-25.024117571573754,482.7215311018367,7.9474624189723855,155.28930639365333,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA38,Perca flavescens,Fish,181,NA,NA,NA,-23.322684834809806,520.469418894241,7.76352248161744,165.63369213144978,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA39,Perca flavescens,Fish,212,NA,NA,NA,-22.8107646615652,548.70424886722,7.308532537756213,174.03794990969587,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA40,Perca flavescens,Fish,214,NA,NA,NA,-27.115778359439776,522.5631242852825,7.013465202167347,166.57013546470725,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA41,Perca flavescens,Fish,213,NA,NA,NA,-27.1856949019009,517.3281898564325,6.982253250890228,165.63369213144978,NA,NA,Perca flavescens
Walsh_2012,Walsh,2012,WA1,Lymnaea,Gastropod,NA,NA,NA,NA,-27.605603984410237,475.8670371787248,2.5405168815288066,116.25390968701548,NA,NA,Lymnaea
Walsh_2012,Walsh,2012,WA2,Lymnaea,Gastropod,NA,NA,NA,NA,-26.370058594495422,433.7370047685935,2.7209088096102643,97.00978350826068,NA,NA,Lymnaea
Walsh_2012,Walsh,2012,WA5,Lymnaea,Gastropod,NA,NA,NA,NA,-19.41715765268685,393.14696580270646,3.1828917863015045,100.35477523399972,NA,NA,Lymnaea
Walsh_2012,Walsh,2012,WA7,Lymnaea,Gastropod,NA,NA,NA,NA,-27.743426960683163,322.847727016195,2.319286807013675,78.29193554710493,NA,NA,Lymnaea
Walsh_2012,Walsh,2012,WA21,Physidae,Gastropod,NA,NA,NA,NA,-20.166981216579003,225.8928931657055,3.236820536697295,34.43251760454514,NA,NA,Physidae
Walsh_2012,Walsh,2012,WA25,Physidae,Gastropod,NA,NA,NA,NA,-20.627082522783315,266.5652136235039,2.8453814172103074,43.84365604808039,NA,NA,Physidae
Walsh_2012,Walsh,2012,WA26,Physidae,Gastropod,NA,NA,NA,NA,-19.23810035839171,213.3743106370299,3.50063605896132,29.437928884415182,NA,NA,Physidae
Walsh_2012,Walsh,2012,WA8,Planorbidae,Gastropod,NA,NA,NA,NA,-18.486161411452805,252.48859605818092,2.792115341392126,41.26123296397863,NA,NA,Planorbidae
Walsh_2012,Walsh,2012,WA9,Planorbidae,Gastropod,NA,NA,NA,NA,-18.41724507499273,227.45758288807548,3.001962215927783,32.01825195145356,NA,NA,Planorbidae
Walsh_2012,Walsh,2012,WA10,Planorbidae,Gastropod,NA,NA,NA,NA,-25.341550273295194,332.2244192909722,4.2798863812378745,64.2692582000144,NA,NA,Planorbidae
Walsh_2012,Walsh,2012,WA11,Planorbidae,Gastropod,NA,NA,NA,NA,-23.581582018502775,274.3845215420155,3.905705407099454,47.593150490740236,NA,NA,Planorbidae
Walsh_2012,Walsh,2012,WA12,Planorbidae,Gastropod,NA,NA,NA,NA,-17.244457087291593,213.3743106370299,2.7379252127205196,33.26695995660543,NA,NA,Planorbidae
Walsh_2012,Walsh,2012,Wa-POM-9M,POM,POM,NA,NA,NA,NA,-27.44762832250807,NA,6.355294585417803,NA,NA,NA,POM
Walsh_2012,Walsh,2012,Wa-POM-1M,POM,POM,NA,NA,NA,NA,-27.47637397733897,NA,1.8019403179995424,NA,NA,NA,POM
Walsh_2012,Walsh,2012,Wa31,Sediment,Sediment,NA,NA,NA,NA,-28.154166242403356,NA,0.4530341739541591,NA,NA,NA,Sediment
Walsh_2012,Walsh,2012,Wa33,Sediment,Sediment,NA,NA,NA,NA,-26.738273127658445,NA,0.19600428459127017,NA,NA,NA,Sediment
Walsh_2012,Walsh,2012,Wa35,Sediment,Sediment,NA,NA,NA,NA,-26.82457285035453,NA,0.1162172372263593,NA,NA,NA,Sediment
Walsh_2012,Walsh,2012,WA40,Abies grandis,Terrestrial plant,NA,NA,NA,NA,-30.358048626352755,1285.8541996013198,-0.44447149168113315,26.188731969743635,NA,NA,Abies grandis
Walsh_2012,Walsh,2012,WA37,Alnus rubra,Terrestrial plant,NA,NA,NA,NA,-28.643320148777057,1453.8012008165226,-0.8728440431934974,62.21634546932136,NA,NA,Alnus rubra
Walsh_2012,Walsh,2012,WA39,Alnus rubra,Terrestrial plant,NA,NA,NA,NA,-27.841457081259996,1353.1674680126193,-1.1882340994863219,76.96195747125742,NA,NA,Alnus rubra
Walsh_2012,Walsh,2012,WA36,Arbutus menziesii,Terrestrial plant,NA,NA,NA,NA,-28.619800095525765,1141.65333140676,0.3961409058078712,58.273264160061984,NA,NA,Arbutus menziesii
Walsh_2012,Walsh,2012,WA41,Arbutus menziesii,Terrestrial plant,NA,NA,NA,NA,-30.236463257706514,1308.3118769125263,-2.4620995344594356,65.76330219212304,NA,NA,Arbutus menziesii
Walsh_2012,Walsh,2012,WA38,Tsuga heterophylla,Terrestrial plant,NA,NA,NA,NA,-30.880634398301087,1397.9433744162868,-3.408269703337908,24.903262866327736,NA,NA,Tsuga heterophylla
Walsh_2012,Walsh,2012,WA73,Calanoida,Zooplankton,NA,NA,NA,NA,-32.59945570986484,551.8374264900735,4.743559884097268,121.84467294110325,NA,NA,Calanoida
Walsh_2012,Walsh,2012,WA76,Cladocera,Zooplankton,NA,NA,NA,NA,-29.888249191835992,477.4695992414152,2.585150243435586,92.14029415399193,NA,NA,Cladocera
Walsh_2012,Walsh,2012,WA77,Cladocera,Zooplankton,NA,NA,NA,NA,-29.903502488009153,429.0468893506245,2.6280440350818473,79.05264065319349,NA,NA,Cladocera
Walsh_2012,Walsh,2012,WA78,Cladocera,Zooplankton,NA,NA,NA,NA,-30.014547292583863,437.481828146454,2.899565170804642,82.63339216498,NA,NA,Cladocera
Walsh_2012,Walsh,2012,WA96,Cladocera,Zooplankton,NA,NA,NA,NA,-30.23568789086495,431.1561608105789,2.852509455717276,79.35136293054876,NA,NA,Cladocera
Walsh_2012,Walsh,2012,WA79,Cladocera,Zooplankton,NA,NA,NA,NA,-29.530130272121944,335.8846828546144,1.8244050161250653,57.69171006832346,NA,NA,Cladocera
Walsh_2012,Walsh,2012,WA80,Cladocera,Zooplankton,NA,NA,NA,NA,-29.44717557385421,314.61483712606196,2.149151321460504,55.77174555260688,NA,NA,Cladocera
Walsh_2012,Walsh,2012,WA81,Cladocera,Zooplankton,NA,NA,NA,NA,-29.316146368934085,317.807595219582,1.5437081908404207,53.241850696982794,NA,NA,Cladocera
Walsh_2012,Walsh,2012,WA97,Cladocera,Zooplankton,NA,NA,NA,NA,-29.639613464503476,430.1015698106848,2.013387923103271,76.26170501344845,NA,NA,Cladocera
Wilderness_2014,Wilderness,2014,SEA5_14_F04,Macrophyte,Aquatic plant,NA,NA,3.881,NA,-25.283121766463825,NA,9.374122109912363,NA,NA,NA,Macrophyte
Wilderness_2014,Wilderness,2014,SEA5_14_F05,Macrophyte,Aquatic plant,NA,NA,3.848,NA,-25.482287625643743,NA,7.905881023957158,NA,NA,NA,Macrophyte
Wilderness_2014,Wilderness,2014,SEA5_14_F06,Macrophyte,Aquatic plant,NA,NA,3.66,NA,-16.50413928533056,NA,6.173877762350786,NA,NA,NA,Macrophyte
Wilderness_2014,Wilderness,2014,SEA5-14-P01,Lepomis gibbosus,Fish,NA,NA,1.206,NA,-24.76601950034033,NA,12.488495274860032,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P02,Lepomis gibbosus,Fish,NA,NA,1.321,NA,-25.267693767150963,NA,12.606497402375226,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P03,Lepomis gibbosus,Fish,NA,NA,1.255,NA,-23.842643533454194,NA,12.25355736944605,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P04,Lepomis gibbosus,Fish,NA,NA,1.189,NA,-24.97874696320458,NA,12.02008996448563,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P05,Lepomis gibbosus,Fish,NA,NA,1.244,NA,-26.126623639446386,NA,12.256007708767546,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P06,Lepomis gibbosus,Fish,NA,NA,1.214,NA,-23.536076476243448,NA,11.80408589134432,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P07,Lepomis gibbosus,Fish,NA,NA,1.192,NA,-25.565646403850227,NA,12.042919661930199,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P08,Lepomis gibbosus,Fish,NA,NA,1.301,NA,-24.30465374204659,NA,12.450660000396898,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P09,Lepomis gibbosus,Fish,NA,NA,1.292,NA,-23.741586827018363,NA,12.01019056285688,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P10,Lepomis gibbosus,Fish,NA,NA,1.238,NA,-23.38764155044414,NA,12.027758389672348,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P11,Lepomis gibbosus,Fish,NA,NA,1.315,NA,-23.466735364919504,NA,11.61085503102023,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P12,Lepomis gibbosus,Fish,NA,NA,1.251,NA,-22.8522508238548,NA,12.18769994265426,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P13,Lepomis gibbosus,Fish,NA,NA,1.276,NA,-24.462191359846084,NA,11.766312245768319,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P14,Lepomis gibbosus,Fish,NA,NA,1.234,NA,-23.789160746852712,NA,12.095028542256857,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P15,Lepomis gibbosus,Fish,NA,NA,1.243,NA,-23.796374945749537,NA,11.957421204870132,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P16,Lepomis gibbosus,Fish,NA,NA,1.267,NA,-22.94609005999887,NA,12.048283523469935,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P17,Lepomis gibbosus,Fish,NA,NA,1.264,NA,-25.121105049834853,NA,12.065124925791467,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P18,Lepomis gibbosus,Fish,NA,NA,1.248,NA,-24.354648030674664,NA,11.556006861600467,NA,NA,NA,Lepomis gibbosus
Wilderness_2014,Wilderness,2014,SEA5-14-P19,Lepomis gibbosus,Fish,NA,NA,1.219,NA,-24.279754552566637,NA,11.733907830883906,NA,NA,NA,Lepomis gibbosus
